,zip,zip latitude,zip longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2166,20502,38.89872,-77.036198,Shelly's Back Room,38.897504,-77.031106,Whisky Bar
2167,20502,38.89872,-77.036198,First Division Monument,38.89594239872644,-77.03871107200781,Monument / Landmark
2168,20502,38.89872,-77.036198,Café du Parc,38.896497,-77.032618,French Restaurant
2169,20502,38.89872,-77.036198,White House Kitchen Garden,38.89582003633327,-77.03688072055229,Garden
2170,20502,38.89872,-77.036198,The Reliable Source,38.897006246281926,-77.03190650246175,Bar
2171,20502,38.89872,-77.036198,Gong Cha,38.90001914956447,-77.0318201413185,Poke Place
2172,20502,38.89872,-77.036198,FroZenYo,38.90115523813096,-77.03896522521973,Frozen Yogurt Shop
2173,20001,38.907711,-77.01732,Saint's Paradise Cafeteria,38.90581,-77.020216,Southern / Soul Food Restaurant
2174,20001,38.907711,-77.01732,Compass Coffee,38.91056868353115,-77.02170252799988,Coffee Shop
2175,20001,38.907711,-77.01732,Beau Thai,38.9098816889803,-77.02201854876434,Thai Restaurant
2176,20001,38.907711,-77.01732,Bundy Dog Park,38.90950638363342,-77.01780717270447,Dog Run
2177,20001,38.907711,-77.01732,Giant Food,38.9089839,-77.0227547,Grocery Store
2178,20001,38.907711,-77.01732,Unleashed by Petco,38.91007286942664,-77.02204599707255,Pet Store
2179,20001,38.907711,-77.01732,Primal Fitness,38.90587982004762,-77.01433356641621,Gym
2180,20001,38.907711,-77.01732,Ivy and Coney,38.910645906191554,-77.02169179916382,Dive Bar
2181,20001,38.907711,-77.01732,Popeyes Louisiana Kitchen,38.907920837402344,-77.02140808105469,Fried Chicken Joint
2182,20001,38.907711,-77.01732,Bread for the City,38.91020069733459,-77.02184416008294,Building
2183,20001,38.907711,-77.01732,Homewood Suites by Hilton Washington DC Convention Center,38.9044209,-77.0182108,Hotel
2184,20001,38.907711,-77.01732,Dollar+Food Grocery Store,38.9071159362793,-77.01864624023438,Grocery Store
2185,20001,38.907711,-77.01732,Kennedy Recreation Center,38.90925295998087,-77.0217698019104,Gym / Fitness Center
2186,20001,38.907711,-77.01732,Subway,38.90548302987373,-77.02172269584997,Sandwich Place
2187,20055,38.901633,-77.020959,Apple Carnegie Library,38.902510170301326,-77.02296950429917,Electronics Store
2188,20055,38.901633,-77.020959,La Colombe Coffee Roasters,38.901054,-77.020102,Coffee Shop
2189,20055,38.901633,-77.020959,Kinship,38.90330468791273,-77.02179735225961,New American Restaurant
2190,20055,38.901633,-77.020959,RPM Italian,38.90222,-77.02094,Italian Restaurant
2191,20055,38.901633,-77.020959,The Capital Burger,38.903107469563096,-77.02175147440852,Burger Joint
2192,20055,38.901633,-77.020959,Shouk,38.90273745213743,-77.02060014009476,Vegetarian / Vegan Restaurant
2193,20055,38.901633,-77.020959,SoulCycle Mount Vernon,38.90192965071092,-77.02046871185301,Cycle Studio
2194,20055,38.901633,-77.020959,Sixth & I Historic Synagogue,38.90088412666676,-77.02017087333526,Synagogue
2195,20055,38.901633,-77.020959,CAVA,38.8999712,-77.0223145,Mediterranean Restaurant
2196,20055,38.901633,-77.020959,Chaia,38.90101519926154,-77.02093368590184,Taco Place
2197,20055,38.901633,-77.020959,Nando's,38.90037043531736,-77.02194153094578,Portuguese Restaurant
2198,20055,38.901633,-77.020959,The Carnegie Library at Mount Vernon Square,38.902579173856985,-77.02294764131388,Building
2199,20055,38.901633,-77.020959,Morris,38.90348237422747,-77.02193680237612,Cocktail Bar
2200,20055,38.901633,-77.020959,Crimson Diner + Whiskey Bar,38.89999,-77.020975,Diner
2201,20055,38.901633,-77.020959,sweetgreen,38.9033073,-77.018647,Salad Place
2202,20055,38.901633,-77.020959,Alta Strada,38.90278754804728,-77.01825588941574,Italian Restaurant
2203,20055,38.901633,-77.020959,Goethe-Institut,38.90068302214026,-77.02197845290917,General College & University
2204,20055,38.901633,-77.020959,Farmers & Distillers,38.90135771339457,-77.02020585536957,American Restaurant
2205,20055,38.901633,-77.020959,"Renaissance Washington, DC Downtown Hotel",38.901684,-77.0238327,Hotel
2206,20055,38.901633,-77.020959,Poké Papa,38.89951518,-77.02341047,Poke Place
2207,20055,38.901633,-77.020959,Dolcezza Gelato,38.90020130051278,-77.02421844005585,Ice Cream Shop
2208,20055,38.901633,-77.020959,A Baked Joint,38.90228032532726,-77.01721519231796,Café
2209,20055,38.901633,-77.020959,Vida Fitness,38.90276718361164,-77.0176737483369,Gym / Fitness Center
2210,20055,38.901633,-77.020959,Texas de Brazil,38.900900130455106,-77.01794826714206,Brazilian Restaurant
2211,20055,38.901633,-77.020959,Momiji,38.899996,-77.019193,Japanese Restaurant
2212,20055,38.901633,-77.020959,Karma Modern Indian,38.9010119193734,-77.02072309205893,Indian Restaurant
2213,20055,38.901633,-77.020959,CHOPT,38.899251,-77.022113,Salad Place
2214,20055,38.901633,-77.020959,Legal Sea Foods,38.898795416712815,-77.02185307275104,Seafood Restaurant
2215,20055,38.901633,-77.020959,Fig & Olive,38.900294,-77.0241741,Mediterranean Restaurant
2216,20055,38.901633,-77.020959,Del Frisco's Double Eagle Steakhouse,38.9007496,-77.0245879,Steakhouse
2217,20055,38.901633,-77.020959,CityCenter DC,38.90045596345038,-77.02485680580139,Plaza
2218,20055,38.901633,-77.020959,Boqueria,38.8994156,-77.0237551,Tapas Restaurant
2219,20055,38.901633,-77.020959,Chinatown Friendship Archway,38.89979755446136,-77.02185047978062,Monument / Landmark
2220,20055,38.901633,-77.020959,HipCityVeg,38.898953021427914,-77.02214509248734,Vegetarian / Vegan Restaurant
2221,20055,38.901633,-77.020959,Zaytinya,38.898811,-77.023645,Mediterranean Restaurant
2222,20055,38.901633,-77.020959,BIBIBOP Asian Grill,38.898887049646085,-77.02187587124807,Asian Restaurant
2223,20055,38.901633,-77.020959,Daikaya,38.898537619341155,-77.01964259147644,Ramen Restaurant
2224,20055,38.901633,-77.020959,[solidcore] (solidcore),38.90071243682861,-77.01750466555698,Gym
2225,20055,38.901633,-77.020959,Renaissance Downtown Concierge Lounge,38.9017737271903,-77.02353781050388,American Restaurant
2226,20055,38.901633,-77.020959,Izakaya,38.898577168652864,-77.01986527730847,Japanese Restaurant
2227,20055,38.901633,-77.020959,Capital One Arena,38.89817674879205,-77.02081647117853,Basketball Stadium
2228,20055,38.901633,-77.020959,Conrad,38.9013723,-77.0256263,Hotel
2229,20055,38.901633,-77.020959,Mandu,38.902758325437524,-77.01792061328888,Korean Restaurant
2230,20055,38.901633,-77.020959,Capital One Café,38.8995168,-77.022101,Café
2231,20055,38.901633,-77.020959,CorePower Yoga,38.89999255971884,-77.02421844005585,Yoga Studio
2232,20055,38.901633,-77.020959,City Tap House Penn Quarter,38.90109094692106,-77.02370077371597,American Restaurant
2233,20055,38.901633,-77.020959,Busboys and Poets,38.902457,-77.018107,American Restaurant
2234,20055,38.901633,-77.020959,Hampton Inn by Hilton,38.901783953241576,-77.01946502923761,Hotel
2235,20055,38.901633,-77.020959,Gibson Guitar Showroom DC,38.898737268193386,-77.02200427397115,Music Store
2236,20055,38.901633,-77.020959,Walgreens,38.90001,-77.021791,Pharmacy
2237,20003,38.881762,-76.99447,ChiKo,38.88304859757655,-76.99503612145953,Chinese Restaurant
2238,20003,38.881762,-76.99447,Rose's Luxury,38.880659828533844,-76.99517486409908,New American Restaurant
2239,20003,38.881762,-76.99447,Little Pearl,38.88323324257738,-76.99359549643728,Coffee Shop
2240,20003,38.881762,-76.99447,Matchbox Vintage Pizza Bistro,38.8820918,-76.9951762,Pizza Place
2241,20003,38.881762,-76.99447,DCanter -- A Wine Boutique,38.88139638231453,-76.99512143022986,Wine Shop
2242,20003,38.881762,-76.99447,Cava Mezze,38.881907015665305,-76.99524790048599,Greek Restaurant
2243,20003,38.881762,-76.99447,Ted's Bulletin,38.88247620736948,-76.99514162612523,American Restaurant
2244,20003,38.881762,-76.99447,Ambar Balkan Cuisine,38.882070045263234,-76.99514310674265,Eastern European Restaurant
2245,20003,38.881762,-76.99447,Skin Beauty Bar,38.88361311500241,-76.9949532968252,Spa
2246,20003,38.881762,-76.99447,Biker Barre,38.88006807877894,-76.99596446761717,Gym / Fitness Center
2247,20003,38.881762,-76.99447,Pineapple and Pearls,38.88067720685155,-76.99518620967865,Restaurant
2248,20003,38.881762,-76.99447,District Doughnut,38.87962485779243,-76.99521839618683,Donut Shop
2249,20003,38.881762,-76.99447,Barracks Row,38.88145456663173,-76.99497194655814,Plaza
2250,20003,38.881762,-76.99447,Capitol Hill Arts Workshop,38.881452366146156,-76.99634994484103,Art Gallery
2251,20003,38.881762,-76.99447,The Sweet Lobby,38.8835942726393,-76.99495245070658,Bakery
2252,20003,38.881762,-76.99447,Belga Cafe,38.882185681090746,-76.99490593329081,Belgian Restaurant
2253,20003,38.881762,-76.99447,Ophelia's,38.88264966661476,-76.9951574410489,Seafood Restaurant
2254,20003,38.881762,-76.99447,Lavagna,38.88155491501278,-76.99507020024208,Italian Restaurant
2255,20003,38.881762,-76.99447,Spa On The Hill,38.88267341236777,-76.99209802311944,Spa
2256,20003,38.881762,-76.99447,Betsy,38.882193063220974,-76.99445396661758,Cocktail Bar
2257,20003,38.881762,-76.99447,Spring Mill Bread Co.,38.88117689639756,-76.99510320539473,Bakery
2258,20003,38.881762,-76.99447,Labyrinth Games & Puzzles,38.884594146933125,-76.9968330860138,Toy / Game Store
2259,20003,38.881762,-76.99447,Sushi Hachi,38.880041,-76.995334,Sushi Restaurant
2260,20003,38.881762,-76.99447,Emilie's,38.882339,-76.991272,Restaurant
2261,20003,38.881762,-76.99447,&pizza,38.88349691720432,-76.99524101684801,Pizza Place
2262,20003,38.881762,-76.99447,The Fridge DC,38.882153434854246,-76.9943153711468,Art Gallery
2263,20003,38.881762,-76.99447,The Flea Market at Eastern Market,38.88512406123133,-76.99619302772342,Flea Market
2264,20003,38.881762,-76.99447,The Miracle Theatre,38.88172297871082,-76.99505790723383,Movie Theater
2265,20003,38.881762,-76.99447,Trader Joe's,38.88466820315038,-76.9955181017756,Grocery Store
2266,20003,38.881762,-76.99447,Captain Cookie and the Milk Man,38.884979007256426,-76.99629932480778,Food Truck
2267,20003,38.881762,-76.99447,Peregrine Espresso,38.885169,-76.996301,Coffee Shop
2268,20003,38.881762,-76.99447,Nooshi,38.88186288255072,-76.99468836611553,Asian Restaurant
2269,20003,38.881762,-76.99447,Bullfrog Bagels,38.88560129931687,-76.99629683321412,Bagel Shop
2270,20003,38.881762,-76.99447,The Brig,38.877754,-76.995258,Beer Garden
2271,20003,38.881762,-76.99447,East City Bookshop,38.88475332895294,-76.99677068430618,Bookstore
2272,20003,38.881762,-76.99447,Torai,38.879573,-76.995216,Sushi Restaurant
2273,20003,38.881762,-76.99447,SEPHORA,38.8849585,-76.9959704,Cosmetics Shop
2274,20003,38.881762,-76.99447,Radici,38.88599555824531,-76.99630353609837,Italian Restaurant
2275,20003,38.881762,-76.99447,Capitol Hill Books,38.885880259269776,-76.99656218290329,Bookstore
2276,20003,38.881762,-76.99447,Beuchert's Saloon,38.88510620027779,-76.99754606673183,American Restaurant
2277,20003,38.881762,-76.99447,Barrel,38.88529643779167,-76.99777854704647,Whisky Bar
2278,20003,38.881762,-76.99447,Howl To The Chief,38.88013258123962,-76.99506436159636,Pet Store
2279,20003,38.881762,-76.99447,Capitol Hill Yoga,38.884887604272926,-76.99692306483828,Yoga Studio
2280,20003,38.881762,-76.99447,Joselito,38.88497242775683,-76.99660418376219,Spanish Restaurant
2281,20003,38.881762,-76.99447,Lola's Barracks Bar & Grill,38.88087138860568,-76.99520230293274,Bar
2282,20003,38.881762,-76.99447,Las Placitas,38.877305,-76.994827,Mexican Restaurant
2283,20003,38.881762,-76.99447,Marion Park (AKA Turtle Park),38.883017141094676,-76.99987080022139,Playground
2284,20003,38.881762,-76.99447,Atlas Fitness,38.8785981,-76.9913421,Gym
2285,20003,38.881762,-76.99447,Souk,38.880949,-76.995272,Café
2286,20003,38.881762,-76.99447,Taco City,38.87732174585276,-76.99475705623627,Taco Place
2287,20008,38.934866,-77.06039,Medium Rare,38.935812708570595,-77.05869659777844,Steakhouse
2288,20008,38.934866,-77.06039,Cleveland Park Wine & Spirits,38.93505478865205,-77.05794749317855,Liquor Store
2289,20008,38.934866,-77.06039,Tino's Pizzeria,38.93471,-77.058368,Pizza Place
2290,20008,38.934866,-77.06039,Coppi's Organic Restaurant,38.93415807528195,-77.05754564629154,Italian Restaurant
2291,20008,38.934866,-77.06039,Siam House,38.936212421997936,-77.0593124628067,Thai Restaurant
2292,20008,38.934866,-77.06039,Byblos Deli,38.93462052226074,-77.05827444791794,Mediterranean Restaurant
2293,20008,38.934866,-77.06039,Sababa,38.93393785130122,-77.05714523792267,Israeli Restaurant
2294,20008,38.934866,-77.06039,Indique,38.936017348394266,-77.05908715724945,Indian Restaurant
2295,20008,38.934866,-77.06039,Vace Italian Delicatessen & Homemade Pasta,38.93399668810997,-77.05716669559479,Deli / Bodega
2296,20008,38.934866,-77.06039,Bindaas,38.93382977503209,-77.0571881532669,Chaat Place
2297,20008,38.934866,-77.06039,Weygandt Wines,38.93631392567897,-77.05837479079476,Wine Shop
2298,20008,38.934866,-77.06039,Dolan Uyghur Restaurant,38.936169,-77.059158,Xinjiang Restaurant
2299,20008,38.934866,-77.06039,All Fired Up,38.93484978546409,-77.05778874461718,Arts & Crafts Store
2300,20008,38.934866,-77.06039,Atomic Billiards,38.935248523672584,-77.05784261226654,Bar
2301,20008,38.934866,-77.06039,Nanny O'Brien's Irish Pub,38.93406971245802,-77.0572954416275,Irish Pub
2302,20008,38.934866,-77.06039,Yes Organic Market,38.93508938011264,-77.05808540465947,Grocery Store
2303,20008,38.934866,-77.06039,uBreakiFix,38.93597042134316,-77.05908437474568,Other Repair Shop
2304,20008,38.934866,-77.06039,European Wax Center,38.936258,-77.058294,Health & Beauty Service
2305,20008,38.934866,-77.06039,Subway,38.9362026306009,-77.05928202554037,Sandwich Place
2306,20008,38.934866,-77.06039,Cold Stone Creamery,38.936258,-77.058294,Ice Cream Shop
2307,20008,38.934866,-77.06039,Target,38.93593285110528,-77.05806523561478,Department Store
2308,20008,38.934866,-77.06039,Spices,38.93441953331926,-77.05772328335318,Asian Restaurant
2309,20008,38.934866,-77.06039,Paragon Thai,38.935929505815054,-77.05816941917826,Thai Restaurant
2310,20008,38.934866,-77.06039,Revo Nails & Spa,38.9347656755818,-77.0580680529867,Salon / Barbershop
2311,20008,38.934866,-77.06039,GNC,38.93576598713348,-77.05821436442395,Supplement Shop
2312,20008,38.934866,-77.06039,Fat Pete's Barbecue,38.93475196487689,-77.05754488706589,BBQ Joint
2313,20008,38.934866,-77.06039,Wake Up Little Suzie,38.934694413129925,-77.05783652894111,Gift Shop
2314,20008,38.934866,-77.06039,Capital One Bank,38.936201990268,-77.05821342766285,Bank
2315,20008,38.934866,-77.06039,7-Eleven,38.9353872,-77.0581404,Convenience Store
2316,20008,38.934866,-77.06039,California Tortilla,38.935619660964235,-77.05792854037632,Mexican Restaurant
2317,20008,38.934866,-77.06039,Laredo Restaurant,38.93577137663233,-77.05872912136168,Mexican Restaurant
2318,20008,38.934866,-77.06039,Trattoria Al Volo,38.934862778801204,-77.05792002319703,Italian Restaurant
2319,20008,38.934866,-77.06039,Fresh Med,38.93391555323769,-77.05728157882199,Mediterranean Restaurant
2320,20008,38.934866,-77.06039,Cleveland Park Bar and Grill,38.93502736766357,-77.05777287483215,Sports Bar
2321,20008,38.934866,-77.06039,CVS pharmacy,38.93425109605631,-77.05750587822344,Pharmacy
2322,20008,38.934866,-77.06039,Cleveland Park Metro Station,38.93611058745615,-77.05881587168939,Metro Station
2323,20388,38.872552999999996,-76.996605,National Museum of the United States Navy,38.87304701059763,-76.9953119331678,History Museum
2324,20388,38.872552999999996,-76.996605,Philz Coffee,38.87431363224861,-77.00088027361069,Coffee Shop
2325,20388,38.872552999999996,-76.996605,VIDA Fitness,38.87498972308532,-77.0002377005753,Gym / Fitness Center
2326,20388,38.872552999999996,-76.996605,The Yards Park,38.87307655791501,-77.00168788433075,Park
2327,20388,38.872552999999996,-76.996605,District Winery,38.87346736491293,-77.00078981910637,Winery
2328,20388,38.872552999999996,-76.996605,Steadfast Supply,38.874331,-77.000912,Clothing Store
2329,20388,38.872552999999996,-76.996605,sweetgreen,38.8751,-77.0003223,Salad Place
2330,20388,38.872552999999996,-76.996605,Osteria Morini,38.873468,-77.001579,Italian Restaurant
2331,20388,38.872552999999996,-76.996605,The Juice Laundry,38.8743105,-77.0009366,Juice Bar
2332,20388,38.872552999999996,-76.996605,Penthouse Pool and Lounge,38.875249425907654,-77.00018637045478,Pool
2333,20388,38.872552999999996,-76.996605,Ice Cream Jubilee,38.873606959251205,-77.00148940086365,Ice Cream Shop
2334,20388,38.872552999999996,-76.996605,Bluejacket Brewery,38.87516890554908,-77.00077325105667,Brewery
2335,20388,38.872552999999996,-76.996605,Due South,38.87360278287821,-77.00163424015045,Southern / Soul Food Restaurant
2336,20388,38.872552999999996,-76.996605,TaKorean,38.87528166504957,-77.00019121170044,Taco Place
2337,20388,38.872552999999996,-76.996605,Chloe,38.874702688948474,-77.0005961857365,New American Restaurant
2338,20388,38.872552999999996,-76.996605,Nando's Peri-Peri,38.875113778629824,-77.00117290019988,Portuguese Restaurant
2339,20388,38.872552999999996,-76.996605,Foundry Lofts,38.87478062327667,-77.00079013348561,Residential Building (Apartment / Condo)
2340,20388,38.872552999999996,-76.996605,Kruba Thai & Sushi,38.87392927728759,-77.00189292479382,Thai Restaurant
2341,20388,38.872552999999996,-76.996605,Navy Federal Credit Union - Restricted Access,38.8722359,-76.9935694,Credit Union
2342,20388,38.872552999999996,-76.996605,Whaley's,38.87327295769403,-77.00153384262319,Seafood Restaurant
2343,20388,38.872552999999996,-76.996605,Subway,38.87352754777712,-76.9929879518966,Sandwich Place
2344,20388,38.872552999999996,-76.996605,Agua 301,38.873274936830896,-77.00169324874878,Mexican Restaurant
2345,20388,38.872552999999996,-76.996605,Subway,38.87480163574219,-76.9920883178711,Sandwich Place
2346,20388,38.872552999999996,-76.996605,Rice King,38.874151,-76.998374,Café
2347,20388,38.872552999999996,-76.996605,Anacostia River,38.87081742068825,-76.99899300151372,River
2348,20388,38.872552999999996,-76.996605,Washington Navy Yard Navy Exchange (NEX),38.87507444038564,-76.9971092433972,Convenience Store
2349,20388,38.872552999999996,-76.996605,Navy Yard Town Center,38.87511715205026,-76.99583824371403,Food Court
2350,20388,38.872552999999996,-76.996605,Willow,38.873812,-77.00094,Clothing Store
2351,20388,38.872552999999996,-76.996605,Conte's Bike Shop,38.874331,-77.000912,Bike Shop
2352,20388,38.872552999999996,-76.996605,Nicoletta Pizzeria,38.872932,-77.001644,Pizza Place
2353,20388,38.872552999999996,-76.996605,Swizzler,38.875367752220725,-77.00094503448985,Food Truck
2354,20570,38.899061,-77.040149,Renwick Gallery,38.89896232958596,-77.03918853667676,Art Museum
2355,20570,38.899061,-77.040149,AKA White House,38.89997,-77.04029,Hotel
2356,20570,38.899061,-77.040149,Compass Coffee,38.900382,-77.039935,Coffee Shop
2357,20570,38.899061,-77.040149,Metropolitan Club,38.90005272587609,-77.03980862597372,Historic Site
2358,20570,38.899061,-77.040149,Taylor Gourmet,38.89932678510744,-77.04082597042813,Sandwich Place
2359,20570,38.899061,-77.040149,Luke’s Lobster,38.90034,-77.040013,Seafood Restaurant
2360,20570,38.899061,-77.040149,Compass Coffee,38.901041098688765,-77.04167958944649,Coffee Shop
2361,20570,38.899061,-77.040149,La Colombe Coffee Roasters,38.90136541858352,-77.0400513885044,Coffee Shop
2362,20570,38.899061,-77.040149,The Bombay Club,38.90082247535677,-77.03824645696865,Indian Restaurant
2363,20570,38.899061,-77.040149,The Hay-Adams,38.90051,-77.0368855,Hotel
2364,20570,38.899061,-77.040149,Off the Record,38.900161652292645,-77.03692557820627,Hotel Bar
2365,20570,38.899061,-77.040149,The West Wing,38.897487622328256,-77.03755974769592,Government Building
2366,20570,38.899061,-77.040149,The White House,38.897803614613096,-77.03656196594238,Government Building
2367,20570,38.899061,-77.040149,Toryumon Japanese House,38.90054384853164,-77.04353805209813,Japanese Restaurant
2368,20570,38.899061,-77.040149,CHOPT,38.899099646100986,-77.03999616626356,Salad Place
2369,20570,38.899061,-77.040149,El Fuego,38.90182628345544,-77.03861033227523,Food Truck
2370,20570,38.899061,-77.040149,BLT Steak,38.90172,-77.0376,Steakhouse
2371,20570,38.899061,-77.040149,Founding Farmers,38.90032904960146,-77.04451739788055,American Restaurant
2372,20570,38.899061,-77.040149,Starbucks,38.90146,-77.0423,Coffee Shop
2373,20570,38.899061,-77.040149,South Lawn,38.89672777385296,-77.0366048812866,Garden
2374,20570,38.899061,-77.040149,Lafayette Square Park,38.89968440500022,-77.0365297794342,Park
2375,20570,38.899061,-77.040149,Which Wich,38.8960243754841,-77.04215805616724,Sandwich Place
2376,20570,38.899061,-77.040149,Farragut Square,38.90193173806494,-77.03896254301071,Park
2377,20570,38.899061,-77.040149,Black Lives Matter Plaza,38.900234,-77.036514,Plaza
2378,20570,38.899061,-77.040149,KBBQ Box Food Truck,38.90245395866794,-77.03861595476528,Food Truck
2379,20570,38.899061,-77.040149,Taberna Del Alabardero,38.90087630431195,-77.04171723527989,Spanish Restaurant
2380,20570,38.899061,-77.040149,"The St. Regis Washington, D.C.",38.9021295,-77.0361522,Hotel
2381,20570,38.899061,-77.040149,FroZenYo,38.90115523813096,-77.03896522521973,Frozen Yogurt Shop
2382,20570,38.899061,-77.040149,Yoga District,38.901311802369264,-77.04472085716729,Yoga Studio
2383,20570,38.899061,-77.040149,Kellari Taverna,38.902574921928256,-77.04031063323761,Greek Restaurant
2384,20570,38.899061,-77.040149,Filter Coffeehouse & Espresso Bar,38.901133,-77.044608,Coffee Shop
2385,20570,38.899061,-77.040149,Penn Grill,38.90108192209482,-77.04488305478989,Sandwich Place
2386,20570,38.899061,-77.040149,GWU University Yard,38.899239701530206,-77.04584626049449,College Quad
2387,20570,38.899061,-77.040149,Bindaas,38.9002822,-77.0455959,Indian Restaurant
2388,20570,38.899061,-77.040149,Dunkin',38.90223065061964,-77.03990813376424,Donut Shop
2389,20570,38.899061,-77.040149,First Division Monument,38.89594239872644,-77.03871107200781,Monument / Landmark
2390,20570,38.899061,-77.040149,Pret A Manger,38.90264755640078,-77.03868785522629,Sandwich Place
2391,20570,38.899061,-77.040149,St. Regis Bar,38.90238728115978,-77.03644607848888,Hotel Bar
2392,20570,38.899061,-77.040149,Morton's The Steakhouse,38.903451,-77.0407226,Steakhouse
2393,20570,38.899061,-77.040149,"Courtyard by Marriott Washington, DC/Foggy Bottom",38.89644975283956,-77.04445570707321,Hotel
2394,20570,38.899061,-77.040149,White House Kitchen Garden,38.89582003633327,-77.03688072055229,Garden
2395,20570,38.899061,-77.040149,Rawlins Park,38.89566949848063,-77.04232674114782,Plaza
2396,20570,38.899061,-77.040149,PAUL Foggy Bottom,38.90030630629417,-77.04507763021576,Bakery
2397,20570,38.899061,-77.040149,Muse At The Corcoran,38.895849616597744,-77.03956091712118,Café
2398,20570,38.899061,-77.040149,Greenberry's Coffee Company,38.89608481879282,-77.04244136810303,Coffee Shop
2399,20570,38.899061,-77.040149,Redbox,38.896189,-77.043463,Video Store
2400,20570,38.899061,-77.040149,California Tortilla,38.896165974483026,-77.04276582287447,Mexican Restaurant
2401,20570,38.899061,-77.040149,Subway,38.8963938,-77.044735,Sandwich Place
2402,20570,38.899061,-77.040149,7-Eleven,38.896498,-77.0438637,Convenience Store
2403,20570,38.899061,-77.040149,President's Park,38.896018017933294,-77.03658342361449,Park
2404,20064,38.933161,-76.996348,&pizza,38.93258208733208,-76.99669629335403,Pizza Place
2405,20064,38.933161,-76.996348,Busboys and Poets,38.93211680686868,-76.99764043092728,American Restaurant
2406,20064,38.933161,-76.996348,Starbucks Reserve,38.93248352520896,-76.99717183295323,Coffee Shop
2407,20064,38.933161,-76.996348,Annie's Ace Hardware-Brookland,38.93164807554031,-76.99470163558198,Hardware Store
2408,20064,38.933161,-76.996348,Dance Place,38.93036964576401,-76.99477998035658,Dance Studio
2409,20064,38.933161,-76.996348,Bookland,38.93306441982879,-76.9947704681887,Art Gallery
2410,20064,38.933161,-76.996348,BGR Burgers Grilled Right,38.932647,-76.99674,Burger Joint
2411,20064,38.933161,-76.996348,Brookland Pint,38.9325591363494,-76.99516206979752,Bar
2412,20064,38.933161,-76.996348,Potbelly Sandwich Shop,38.93258798075377,-76.99642199858096,Sandwich Place
2413,20064,38.933161,-76.996348,Chipotle Mexican Grill,38.93206303959848,-76.99645105759248,Mexican Restaurant
2414,20064,38.933161,-76.996348,Brookland Artspace Lofts,38.93065087468478,-76.99451021847679,Performing Arts Venue
2415,20064,38.933161,-76.996348,Chick-fil-A,38.935476,-76.998198,Food Service
2416,20064,38.933161,-76.996348,Askale Cafe,38.93442008577481,-76.9911318072535,Ethiopian Restaurant
2417,20064,38.933161,-76.996348,Smith Public Trust,38.933003449467655,-76.99112998036232,Gastropub
2418,20064,38.933161,-76.996348,Murry & Paul's Restaurant,38.93290217898865,-76.99108184156633,Breakfast Spot
2419,20064,38.933161,-76.996348,Edgewood Arts Building,38.93209951374434,-76.99477052792831,Art Gallery
2420,20064,38.933161,-76.996348,Nails Etc,38.93282351543473,-76.99090184180693,Spa
2421,20064,38.933161,-76.996348,Subway,38.9327708,-76.9911268,Sandwich Place
2422,20064,38.933161,-76.996348,Northeast Taekwondo,38.93306308552663,-76.99111104311757,Martial Arts School
2423,20064,38.933161,-76.996348,Enterprise Rent-A-Car,38.93559611275772,-76.99346382917611,Rental Car Location
2424,20064,38.933161,-76.996348,Starbucks,38.9354956,-76.9982398,Coffee Shop
2425,20064,38.933161,-76.996348,CUA Bookstore,38.93545890582279,-76.99837207017413,College Bookstore
2426,20064,38.933161,-76.996348,Brookland Grill,38.933256797024825,-76.99114320965832,Ice Cream Shop
2427,20064,38.933161,-76.996348,7-Eleven,38.934875,-76.991511,Convenience Store
2428,20064,38.933161,-76.996348,Barnes & Noble,38.93240592158114,-76.99707822064033,Bookstore
2429,20064,38.933161,-76.996348,Monroe Street Farmers Market,38.93349838256836,-76.99492645263672,Farmers Market
2430,20064,38.933161,-76.996348,Murphy's Grill,38.9326286315918,-76.99683380126953,College Cafeteria
2431,20064,38.933161,-76.996348,Brookland-CUA Metro Station,38.9331955017536,-76.99453711509705,Metro Station
2432,20064,38.933161,-76.996348,Pryzbyla Arbor (CUA),38.93288,-76.99831,Plaza
2433,20064,38.933161,-76.996348,Excel Pilates DC,38.93162719857202,-76.99461572673391,Pilates Studio
2434,20064,38.933161,-76.996348,CVS pharmacy,38.93369713265663,-76.99095048503438,Pharmacy
2435,20064,38.933161,-76.996348,Nail Spot and Spa,38.93301913907001,-76.99104022613403,Spa
2436,20064,38.933161,-76.996348,National Shrine Giftshop,38.93230000307385,-77.000463,Bookstore
2437,20064,38.933161,-76.996348,Shrine Book Store,38.933356,-77.000646,Bookstore
2438,20064,38.933161,-76.996348,Wings To Go,38.932769772131756,-76.99109671371917,Wings Joint
2439,20064,38.933161,-76.996348,DC SCRUBS,38.93652555846078,-76.99386391208753,Clothing Store
2440,20064,38.933161,-76.996348,Newton Foodmart,38.933694,-76.991276,Food & Drink Shop
2441,20064,38.933161,-76.996348,Tsim Yung Chinese Restaurant,38.93431049695932,-76.99114455196639,Chinese Restaurant
2442,20524,38.902414,-77.032601,JOE & THE JUICE,38.902197,-77.034886,Juice Bar
2443,20524,38.902414,-77.032601,&pizza,38.902155084591655,-77.03225702047348,Pizza Place
2444,20524,38.902414,-77.032601,Compass Coffee,38.90152219803539,-77.03223019838333,Coffee Shop
2445,20524,38.902414,-77.032601,The Oriental Oasis,38.90336287351213,-77.03334948932608,Spa
